1001 Carrie        Morales       10713 View Wy.           Los Angeles                   CA   90097  75   5
1460                                                                                    CA          5    6
1460                                                                                    CA          115  6
1460                                                                                    CA          60   10
1461 John          Martinez      17363 Locust Dr.         Guinda                        CA   95637  60   7
1461                                                                                    CA          85   10
1463 Keith         Bradley       579 Franklin Dr.         Old Station                   CA   96071  35   1
1463                                                                                    CA          95   7
1463                                                                                    CA          5    11
1463                                                                                    CA          80   12
1463                                                                                    CA          30   12
1464 Rachel        Wood          17245 Forest St.         Oakland                       CA   94611  100  1
1464                                                                                    CA          100  11
1465 Shawn         Davis         10882 Main Wy.           Bellingham                    WA   98227  70   2
1465                                                                                    WA          100  7
1465                                                                                    WA          100  8
1465                                                                                    WA          105  9
1465                                                                                    WA          100  12
1466 Peter         Griffin       9584 Wilson Dr.          Osgood                        IN   47037  20   11
1467 Heather       Knight        7452 Broadway Dr.        Portland                      OR   97271  120  11
1469 George        Gray          9419 Spring Wy.          Sunnyvale                     CA   94087  75   1
1469                                                                                    CA          165  6
1469                                                                                    CA          20   7
1470 Stephen       Porter        18932 Birch St.          San Diego                     CA   92191  85   10
1470                                                                                    CA          40   12
1472 John          Thompson      17560 Meadow St.         Mather                        CA   95655  110  1
1472                                                                                    CA          85   3
1472                                                                                    CA          175  4
1472                                                                                    CA          85   4
1474 Carrie        Henderson     11981 Jackson Wy.        Potrero                       CA   91963  95   3
1474                                                                                    CA          105  8
1475 Maria         Hill          9304 Ash Dr.             Woodland Hills                CA   91371  40   3
1475                                                                                    CA          55   4
1476 Todd          Anderson      18204 Cedar Dr.          Bucyrus                       MO   65444  25   8
1476                                                                                    MO          90   12
1477 Andrea        Cook          273 Woodland St.         Orosi                         CA   93647  105  6
1477                                                                                    CA          65   8
1477                                                                                    CA          65   12
1477                                                                                    CA          35   12
1478 David         Gardner       3102 14th Dr.            Fresno                        CA   93715  95   1
1479 Dennis        Willis        16646 Wilson Dr.         Fresno                        CA   93775  135  3
1479                                                                                    CA          50   4
1479                                                                                    CA          95   7
1479                                                                                    CA          75   11
1479                                                                                    CA          85   11
1480 Amanda        Collins       1143 Spring St.          Ambler                        AK   99786  85   5
1483 Denise        Ruiz          11539 Highland St.       Meyers Chuck                  AK   99903  20   1
1483                                                                                    AK          55   6
1483                                                                                    AK          65   11
1485 Tina          Phillips      9695 Mill Dr.            Camp Nelson                   CA   93208  40   3
1485                                                                                    CA          45   4
1485                                                                                    CA          35   8
1485                                                                                    CA          80   11
1485                                                                                    CA          40   11
1486 Justin        Ward          4902 Willow St.          Cedar Ridge                   CA   95924  85   3
1486                                                                                    CA          95   6
1486                                                                                    CA          15   8
1486                                                                                    CA          110  8
1486                                                                                    CA          35   10
1488 Benjamin      Freeman       6809 Lincoln St.         Scio                          OR   97374  30   9
1488                                                                                    OR          70   9
1488                                                                                    OR          60   12
1489 Justin        Lee           9384 Williams Ct.        Seattle                       WA   98199  75   3
1491 Ronald        Diaz          4542 8th Dr.             Alleghany                     CA   95910  25   12
1493 Gary          Willis        7338 Franklin St.        Beverly Hills                 CA   90209  60   2
1493                                                                                    CA          85   3
1493                                                                                    CA          5    5
1493                                                                                    CA          90   6
1497 Karen         Hall          5844 1st Dr.             Salton City                   CA   92275  130  1
1498 Troy          Reyes         379 9th Dr.              Bethlehem                     MD   21609  65   6
1499 Jessica       Woods         12213 Eleventh Wy.       Clovis                        CA   93613  15   2
1499                                                                                    CA          25   2
1499                                                                                    CA          105  5
1499                                                                                    CA          95   5
1499                                                                                    CA          120  7
1502 Deborah       Ross          11455 Valley Dr.         Anchorage                     AK   99511  60   4
1502                                                                                    AK          115  7
1503 Shannon       Rivera        6422 Hickory Dr.         Easton                        WA   98925  50   2
1503                                                                                    WA          70   9
1504 Paul          Kennedy       5883 Fifth Wy.           Sumpter                       OR   97877  40   1
1504                                                                                    OR          95   12
1505 Paul          Powell        7599 Chestnut St.        Tehama                        CA   96090  65   5
1505                                                                                    CA          115  11
1506 Gregory       Hart          1298 Railroad Dr.        Tacoma                        WA   98465  60   3
1506                                                                                    WA          25   5
1506                                                                                    WA          25   6
1506                                                                                    WA          80   7
1506                                                                                    WA          50   11
1507 Lori          Morales       3035 Church Dr.          Los Angeles                   CA   90025  55   6
1507                                                                                    CA          110  6
1507                                                                                    CA          20   7
1508 Andrew        Johnson       15571 Seventh Dr.        Napa                          CA   94581  125  1
1508                                                                                    CA          40   3
1508                                                                                    CA          40   4
1508                                                                                    CA          5    9
1508                                                                                    CA          25   11
1509 Elizabeth     Owens         5633 6th St.             Beaver Bay                    MN   55601  35   1
1509                                                                                    MN          60   10
1511 Danielle      Garcia        16519 Fourth St.         Eureka                        CA   95501  80   7
1514 Tiffany       Evans         2495 Eighth St.          Sloughhouse                   CA   95683  95   3
1514                                                                                    CA          85   5
1514                                                                                    CA          90   11
1514                                                                                    CA          90   11
1515 Keith         Jordan        17867 Cedar Wy.          South Lake Tahoe              CA   96152  120  2
1516 Rachel        Watkins       11018 College Dr.        Los Gatos                     CA   95030  115  2
1516                                                                                    CA          145  4
1516                                                                                    CA          5    6
1518 Richard       Price         6143 Washington Wy.      Stockton                      CA   95208  40   8
1518                                                                                    CA          60   10
1518                                                                                    CA          40   12
1520 Chad          Torres        19762 Chestnut Wy.       Oakland                       CA   94606  70   3
1520                                                                                    CA          15   5
1521 Tiffany       Nichols       19238 Woodland Wy.       Boulder Creek                 CA   95006  5    7
1521                                                                                    CA          80   8
1521                                                                                    CA          145  8
1521                                                                                    CA          15   10
1522 Michele       Brooks        2673 Lakeview Wy.        Gridley                       CA   95948  65   1
1523 Sarah         Robertson     15962 Seventh Wy.        Lihue                         HI   96766  55   11
1524 Aaron         Thomas        18770 Chestnut Dr.       Echo                          OR   97826  70   1
1524                                                                                    OR          95   4
1524                                                                                    OR          70   4
1524                                                                                    OR          105  6
1524                                                                                    OR          55   12
1525 Aaron         Pierce        400 Miller Dr.           Palo Verde                    CA   92266  85   2
1525                                                                                    CA          30   4
1525                                                                                    CA          55   4
1525                                                                                    CA          70   5
1525                                                                                    CA          90   10
1526 Wendy         Burns         10535 9th Dr.            Honolulu                      HI   96803  165  2
1526                                                                                    HI          35   2
1526                                                                                    HI          55   2
1526                                                                                    HI          70   7
1526                                                                                    HI          160  11
1527 Stacy         Reynolds      13176 13th Wy.           West Richland                 WA   99353  20   4
1529 Andrea        Watson        11484 13th St.           Creswell                      OR   97426  90   1
1529                                                                                    OR          85   2
1529                                                                                    OR          105  8
1529                                                                                    OR          75   10
1529                                                                                    OR          10   11
1530 Justin        Berry         12209 Railroad St.       Richmond                      CA   94802  110  2
1530                                                                                    CA          60   8
1530                                                                                    CA          60   8
1530                                                                                    CA          5    10
1531 George        Harper        14891 Park Dr.           Palisades                     WA   98845  25   10
1534 Stacy         Powell        16379 Cedar Wy.          Goose Prairie                 WA   98929  85   1
1534                                                                                    WA          80   8
1539 Rebecca       Wagner        991 Franklin Wy.         Cornelius                     OR   97113  70   2
1539                                                                                    OR          50   5
1539                                                                                    OR          70   12
1540 John          Allen         3243 Williams Wy.        Hines                         OR   97738  85   2
1540                                                                                    OR          75   3
1540                                                                                    OR          95   8
1541 Troy          King          12709 Dogwood Wy.        Bethlehem                     MD   21609  105  8
1541                                                                                    MD          95   11
1541                                                                                    MD          90   11
1543 April         Black         5547 Wilson Dr.          Rochester                     WA   98579  90   4
1543                                                                                    WA          55   5
1543                                                                                    WA          105  6
1543                                                                                    WA          100  7
1543                                                                                    WA          130  10
1544 April         Morris        13530 Walnut Wy.         Santa Clara                   CA   95055  100  3
1544                                                                                    CA          60   4
1545 Elizabeth     Mason         1284 Tenth Wy.           South San Francisco           CA   94083  100  3
1545                                                                                    CA          85   4
1545                                                                                    CA          35   7
1545                                                                                    CA          65   9
1546 Jamie         Walker        12925 15th Dr.           Bakersfield                   CA   93380  70   8
1548 Dana          Morgan        12013 Smith St.          Juneau                        AK   99850  95   5
1548                                                                                    AK          65   7
1548                                                                                    AK          15   8
1548                                                                                    AK          95   10
1548                                                                                    AK          40   12
1552 Andrew        Knight        1382 Lakeview Wy.        Hopland                       CA   95449  65   4
1552                                                                                    CA          125  8
1553 Cynthia       Powell        9519 Valley Wy.          Laguna Hills                  CA   92637  105  1
1553                                                                                    CA          130  5
1553                                                                                    CA          65   5
1554 Brandon       Flores        6897 Woodland St.        Sammamish                     WA   98074  50   8
1554                                                                                    WA          20   10
1555 Aaron         Henry         11909 Church Wy.         Carlsbad                      CA   92018  50   3
1555                                                                                    CA          90   6
1555                                                                                    CA          85   9
1558 Peter         Garcia        2606 Mill Wy.            Irvine                        CA   92614  35   3
1558                                                                                    CA          55   5
1559 Kevin         Hamilton      13734 Locust St.         Clam Gulch                    AK   99568  95   1
1559                                                                                    AK          50   2
1559                                                                                    AK          95   5
1559                                                                                    AK          65   9
1559                                                                                    AK          135  11
1560 Keith         Cole          17596 Wilson Dr.         Ventura                       CA   93005  100  4
1563 Denise        Taylor        7954 Park Wy.            Maple Falls                   WA   98266  100  5
1563                                                                                    WA          60   6
1563                                                                                    WA          55   6
1563                                                                                    WA          80   6
1563                                                                                    WA          105  10
1566 William       Russell       3407 Railroad St.        Ambler                        AK   99786  80   1
1566                                                                                    AK          60   10
1566                                                                                    AK          40   11
1567 Wendy         Ray           2630 Oak Dr.             Lawndale                      CA   90261  5    1
1567                                                                                    CA          110  6
1567                                                                                    CA          60   10
1567                                                                                    CA          105  12
1568 Tammy         Murphy        13852 Lincoln Dr.        Fresno                        CA   93715  140  3
1568                                                                                    CA          120  10
1568                                                                                    CA          40   11
1569 Timothy       Lopez         2771 Church Wy.          Anchorage                     AK   99695  100  3
1569                                                                                    AK          85   7
1569                                                                                    AK          75   12
1570 Richard       Ferguson      3560 Central Wy.         Wendell                       ID   83355  80   2
1570                                                                                    ID          80   5
1570                                                                                    ID          70   9
1570                                                                                    ID          80   9
1571 Lori          Olson         19486 Lake Blvd.         Valyermo                      CA   93563  105  6
1571                                                                                    CA          60   9
1571                                                                                    CA          10   9
1571                                                                                    CA          60   11
1572 Jonathan      King          1742 Smith St.           San Carlos                    CA   94070  60   2
1572                                                                                    CA          5    3
1572                                                                                    CA          125  10
1572                                                                                    CA          75   11
1573 Gregory       Scott         15372 13th Blvd.         San Ramon                     CA   94583  15   1
1573                                                                                    CA          75   1
1573                                                                                    CA          95   10
1573                                                                                    CA          60   10
1573                                                                                    CA          125  12
1574 Steven        Kelly         6795 Fifth St.           Sinajana                      GU   96926  50   1
1574                                                                                    GU          90   3
1574                                                                                    GU          70   5
1574                                                                                    GU          150  7
1576 Richard       Peterson      16366 14th St.           Torrance                      CA   90503  115  1
1576                                                                                    CA          65   3
1576                                                                                    CA          90   12
1578 Tara          Snyder        17061 3rd Wy.            Los Angeles                   CA   90025  90   1
1578                                                                                    CA          120  3
1578                                                                                    CA          65   3
1578                                                                                    CA          120  5
1578                                                                                    CA          135  7
1580 Holly         Murray        17949 1st Wy.            Waianae                       HI   96792  70   4
1580                                                                                    HI          45   9
1580                                                                                    HI          60   12
1581 Anthony       Henry         11810 Meadow Wy.         Sumpter                       OR   97877  140  11
1582 Terry         Russell       1720 Jackson Ct.         Pullman                       WA   99165  90   1
1582                                                                                    WA          95   5
1582                                                                                    WA          25   9
1582                                                                                    WA          20   10
1582                                                                                    WA          50   10
1583 Rachel        Brown         13679 11th Dr.           Mountain Village              AK   99632  130  1
1583                                                                                    AK          70   2
1583                                                                                    AK          100  6
1583                                                                                    AK          70   10
1583                                                                                    AK          65   11
1584 Benjamin      Reyes         12798 Ridge Dr.          San Francisco                 CA   94109  65   6
1589 Terry         Phillips      4975 Fifth St.           Salinas                       CA   93907  80   7
1590 Tiffany       Hudson        14243 Center Wy.         Bucyrus                       MO   65444  50   3
1591 Jeremy        Gray          2188 Lincoln Dr.         Carlsbad                      CA   92018  110  6
1591                                                                                    CA          15   10
1592 Elizabeth     Garcia        13002 Chestnut St.       Bostwick                      FL   32007  30   3
1592                                                                                    FL          115  8
1592                                                                                    FL          65   8
1592                                                                                    FL          50   10
1595 Patrick       Henry         13229 10th Wy.           Loma Mar                      CA   94021  40   9
1596 Jeremy        Thomas        15392 Hillcrest Blvd.    Otis Orchards                 WA   99027  100  7
1596                                                                                    WA          50   10
1596                                                                                    WA          50   11
1596                                                                                    WA          5    12
1597 Cynthia       Perkins       6107 Lake St.            Bondurant                     WY   82922  100  2
1597                                                                                    WY          40   3
1597                                                                                    WY          110  10
1597                                                                                    WY          130  10
1598 David         Bennett       10088 Eleventh Dr.       Meyers Chuck                  AK   99903  140  7
1599 Stephanie     Perkins       17697 Wilson Dr.         Napa                          CA   94581  120  4
1599                                                                                    CA          75   10
1599                                                                                    CA          70   11
1599                                                                                    CA          85   12
1600 Karen         Cunningham    4562 Smith Wy.           Menlo Park                    CA   94029  85   6
1600                                                                                    CA          150  10
1601 Gregory       Adams         2288 Fifteenth St.       Oakland                       CA   94666  105  4
1601                                                                                    CA          10   6
1601                                                                                    CA          70   8
1601                                                                                    CA          75   10
1601                                                                                    CA          35   11
1603 Monica        Wells         5881 Laurel Dr.          San Diego                     CA   92111  80   3
1603                                                                                    CA          105  9
1604 Jeffrey       Bailey        3853 Willow St.          Waianae                       HI   96792  70   12
1605 Shane         Hunt          5910 Hickory St.         Pine Forge                    PA   19548  85   2
1605                                                                                    PA          70   6
1605                                                                                    PA          125  8
1605                                                                                    PA          50   9
1608 Charles       Flores        300 Locust Dr.           Fowler                        CA   93625  95   5
1608                                                                                    CA          90   9
1609 Peter         Simpson       2874 Lincoln Dr.         Bostwick                      FL   32007  80   4
1609                                                                                    FL          10   5
1609                                                                                    FL          100  11
1610 Gregory       West          12164 Lakeview Wy.       Airway Heights                WA   99001  50   12
1611 Peter         Price         14381 13th Ct.           Walnut Creek                  CA   94597  5    6
1611                                                                                    CA          75   8
1611                                                                                    CA          65   12
1613 Daniel        Bryant        13612 Third St.          San Francisco                 CA   94166  30   7
1613                                                                                    CA          60   8
1613                                                                                    CA          115  8
1613                                                                                    CA          70   8
1613                                                                                    CA          100  12
1614 Stephanie     Freeman       14099 Railroad Dr.       Hobart                        WA   98025  95   3
1614                                                                                    WA          70   4
1614                                                                                    WA          60   5
1614                                                                                    WA          120  9
1615 Lisa          Tucker        10947 West Wy.           Bly                           OR   97622  110  5
1615                                                                                    OR          100  12
1616 Jeffrey       Allen         2438 Locust Wy.          Sacramento                    CA   95842  85   1
1616                                                                                    CA          75   3
1616                                                                                    CA          50   4
1617 Troy          Brooks        12549 Lee Dr.            Downey                        CA   90242  125  4
1617                                                                                    CA          115  7
1617                                                                                    CA          45   10
1617                                                                                    CA          95   10
1618 Monica        Gordon        4139 Sunset Wy.          Meeteetse                     WY   82433  100  2
1619 Tanya         Rivera        19947 River Blvd.        San Ysidro                    CA   92143  45   2
1619                                                                                    CA          65   10
1619                                                                                    CA          75   10
1619                                                                                    CA          90   11
1619                                                                                    CA          75   12
1622 Dennis        Lee           14834 Main St.           Manchester                    CA   95459  125  3
1622                                                                                    CA          90   3
1622                                                                                    CA          120  7
1622                                                                                    CA          70   10
1623 Kevin         Murphy        11567 10th Wy.           Sausalito                     CA   94966  135  7
1623                                                                                    CA          90   7
1624 Rebecca       Simpson       3270 Railroad Dr.        Fairview                      KY   42221  55   1
1624                                                                                    KY          70   3
1624                                                                                    KY          125  7
1624                                                                                    KY          55   12
1625 Amy           Rodriguez     3434 College St.         Pacoima                       CA   91334  55   1
1625                                                                                    CA          90   3
1625                                                                                    CA          75   5
1625                                                                                    CA          35   8
1627 Pamela        Snyder        11424 Wilson Wy.         Bondurant                     WY   82922  25   11
1628 Craig         Hernandez     11921 Lee Blvd.          Makawao                       HI   96768  25   1
1628                                                                                    HI          55   1
1628                                                                                    HI          60   5
1628                                                                                    HI          140  6
1628                                                                                    HI          75   10
1629 Brenda        Lewis         9268 Ninth Wy.           Van Nuys                      CA   91496  100  1
1629                                                                                    CA          35   7
1629                                                                                    CA          110  8
1629                                                                                    CA          40   11
1629                                                                                    CA          145  12
1630 Adam          Washington    10461 Washington Blvd.   El Paso                       TX   88582  75   9
1631 Robin         Reed          6536 East St.            Barrigada                     GU   96921  80   6
1631                                                                                    GU          35   9
1631                                                                                    GU          70   10
1634 Jerry         Lee           13337 Valley St.         Orinda                        CA   94563  85   8
1635 Angela        Wallace       14257 Spring Dr.         Stayton                       OR   97383  50   1
1635                                                                                    OR          85   10
1635                                                                                    OR          65   11
1635                                                                                    OR          145  12
1639 Julie         Alexander     9418 Laurel St.          Odell                         OR   97044  70   4
1639                                                                                    OR          40   6
1639                                                                                    OR          20   10
1640 Brian         Gardner       11880 Walnut Dr.         San Carlos                    CA   94070  30   1
1640                                                                                    CA          75   2
1640                                                                                    CA          65   4
1641 Karen         Crawford      9799 Park Dr.            Manchester                    CA   95459  175  2
1641                                                                                    CA          50   3
1641                                                                                    CA          155  5
1641                                                                                    CA          130  5
1642 Julie         Morris        18906 Washington Dr.     Ruby                          AK   99768  50   1
1642                                                                                    AK          30   1
1642                                                                                    AK          85   1
1642                                                                                    AK          80   4
1642                                                                                    AK          130  11
1643 Karen         Palmer        4625 Broadway St.        Sumpter                       OR   97877  75   5
1643                                                                                    OR          165  6
1643                                                                                    OR          55   7
1643                                                                                    OR          55   11
1643                                                                                    OR          35   12
1644 Tammy         Nichols       1765 12th Wy.            Oakland                       CA   94611  55   3
1644                                                                                    CA          80   10
1644                                                                                    CA          100  11
1644                                                                                    CA          95   12
1645 Donald        Miller        11500 Hickory Wy.        Portland                      OR   97239  65   10
1646 Jeffrey       Parker        16685 River Blvd.        Fellows                       CA   93224  30   6
1646                                                                                    CA          70   7
1646                                                                                    CA          55   8
1648 Holly         Adams         2479 Miller Wy.          Meyers Chuck                  AK   99903  15   5
1648                                                                                    AK          50   7
1648                                                                                    AK          80   9
1648                                                                                    AK          80   12
1650 John          Duncan        12497 Taylor Wy.         Rochester                     MI   48308  65   6
1651 Timothy       Hughes        7754 Valley St.          Rufus                         OR   97050  100  1
1652 Andrew        Hernandez     7953 Lee Wy.             Herndon                       VA   20170  135  11
1653 Larry         Thompson      2164 Eleventh Wy.        Otis Orchards                 WA   99027  100  1
1653                                                                                    WA          65   9
1653                                                                                    WA          70   12
1655 Eric          Baker         12971 Church St.         Anaheim                       CA   92801  115  3
1655                                                                                    CA          90   6
1655                                                                                    CA          85   8
1655                                                                                    CA          105  10
1658 Amanda        Hughes        13643 15th Wy.           Fort Richardson               AK   99505  90   2
1658                                                                                    AK          5    4
1658                                                                                    AK          40   9
1659 Julie         Perry         2312 Adams Dr.           Yakima                        WA   98901  150  1
1659                                                                                    WA          20   6
1662 Gary          Butler        18715 Third St.          Edina                         MO   63537  25   1
1662                                                                                    MO          120  2
1662                                                                                    MO          70   6
1662                                                                                    MO          10   11
1662                                                                                    MO          55   11
1664 Troy          Patterson     13963 15th Wy.           San Juan Bautista             CA   95045  55   1
1664                                                                                    CA          80   6
1664                                                                                    CA          45   9
1664                                                                                    CA          45   10
1664                                                                                    CA          15   12
1665 Douglas       Daniels       6129 Sixth Dr.           Lakeport                      CA   95453  45   5
1666 Larry         Nelson        2596 Broadway Ct.        West Hills                    CA   91308  85   5
1666                                                                                    CA          30   7
1666                                                                                    CA          100  11
1667 Melanie       Fisher        14514 7th Blvd.          Santa Monica                  CA   90402  125  9
1667                                                                                    CA          45   10
1667                                                                                    CA          20   10
1667                                                                                    CA          30   10
1667                                                                                    CA          85   11
